"Date ","series ","OPEN ","HIGH ","LOW ","PREV. CLOSE ","ltp ","close ","vwap ","52W H ","52W L ","VOLUME ","VALUE ","No of trades "
"05-Aug-2021","EQ","180.00","180.90","175.00","180.25","178.40","178.80","177.28","209.40","56.90",590860,"104,747,174.30",9109
"04-Aug-2021","EQ","184.95","186.70","176.60","184.80","178.70","180.25","180.99","209.40","56.90",761616,"137,841,475.95",10609
"03-Aug-2021","EQ","187.70","188.45","182.00","186.75","185.00","184.80","184.78","209.40","56.90",667384,"123,320,831.00",10402
"02-Aug-2021","EQ","188.20","193.00","184.60","186.85","187.40","186.75","189.06","209.40","56.90",627066,"118,554,841.05",9372
"30-Jul-2021","EQ","190.95","192.90","185.00","191.85","187.80","186.85","189.47","209.40","54.05",879850,"166,705,142.45",11195
"29-Jul-2021","EQ","175.40","192.70","175.40","176.70","192.50","191.85","186.66","209.40","54.05",2160840,"403,333,094.65",23326
"28-Jul-2021","EQ","182.90","184.90","173.60","181.05","175.40","176.70","179.27","209.40","54.05",820261,"147,050,567.45",11706
"27-Jul-2021","EQ","175.00","183.60","175.00","172.30","181.20","181.05","179.66","209.40","54.05",1285716,"230,994,268.35",16758
"26-Jul-2021","EQ","178.35","178.35","159.45","184.35","172.00","172.30","172.27","209.40","54.05",3188124,"549,213,265.60",40651
"23-Jul-2021","EQ","187.95","189.60","182.20","186.70","183.90","184.35","185.12","209.40","54.00",585093,"108,313,229.10",10825
"22-Jul-2021","EQ","189.00","192.25","185.05","187.90","186.30","186.70","188.71","209.40","54.00",546631,"103,153,280.55",7444
"20-Jul-2021","EQ","192.90","194.40","184.15","193.60","188.00","187.90","188.43","209.40","54.00",537648,"101,310,882.15",9423
"19-Jul-2021","EQ","190.00","198.95","188.90","191.10","193.70","193.60","194.66","209.40","54.00",731644,"142,420,630.40",13099
"16-Jul-2021","EQ","195.60","195.75","190.55","195.20","190.90","191.10","191.90","209.40","51.80",649558,"124,650,471.40",9556
"15-Jul-2021","EQ","199.20","199.95","192.60","199.20","195.60","195.20","197.07","209.40","51.80",600690,"118,379,275.15",8553
"14-Jul-2021","EQ","196.65","199.65","196.65","198.50","199.60","199.20","198.45","209.40","51.80",489685,"97,179,546.55",6659
"13-Jul-2021","EQ","199.30","201.75","195.90","198.35","197.60","198.50","199.25","209.40","51.80",1007884,"200,821,437.90",11754
"12-Jul-2021","EQ","202.00","204.65","196.70","199.25","197.20","198.35","199.62","209.40","51.80",674985,"134,742,438.45",11219
"09-Jul-2021","EQ","197.20","201.65","195.25","195.25","199.15","199.25","198.71","209.40","51.80",1126818,"223,906,524.30",14703
"08-Jul-2021","EQ","193.00","201.80","192.00","192.60","194.90","195.25","197.16","209.40","51.80",1533319,"302,303,456.15",19441
"07-Jul-2021","EQ","194.25","195.90","187.00","195.90","194.80","192.60","190.73","209.40","51.80",857470,"163,545,208.20",15605
"06-Jul-2021","EQ","201.00","209.40","194.25","202.70","197.15","195.90","200.33","209.40","51.80",1016890,"203,717,270.20",14289
"05-Jul-2021","EQ","207.45","209.00","201.65","205.50","203.20","202.70","204.45","209.00","51.80",1021283,"208,799,194.95",14444
"02-Jul-2021","EQ","198.80","208.60","198.70","197.80","204.90","205.50","203.97","209.00","51.80",2036338,"415,361,430.80",21824
"01-Jul-2021","EQ","194.95","199.40","194.00","192.60","198.30","197.80","196.54","209.00","51.80",1313077,"258,072,737.20",14191
"30-Jun-2021","EQ","198.00","203.50","189.25","203.35","193.75","192.60","197.20","209.00","51.80",2700087,"532,457,989.85",28094
